Haul Truck Template;TimeStamp;Aftercooler Temperature;Air Filter;Boost Pressure;Brake Air Pressure;Brake Stroke;Delta Exhaust Temp Engine Load;Differential Temperature;Engine Coolant Temperature;Engine Fuel Rate;Engine Load;Engine Oil Pressure;Engine RPM;Ground Speed;Hourly Average Delta Exhaust Temp Engine Load;Hourly Average Delta Front Suspension;Hourly Average Delta Rear Suspension;Latitude;Left Exhaust Temperature;Left Front Brake Temperature;Left Front Suspension Cylinder;Left Rear Brake Temperature;Left Rear Suspension Cylinder;Longitude;Name;Operator;Payload;Payload Status;Payload_Count;Payload_Histogram;Payload_Intermediate;Right Exhaust Temperature;Right Front Brake Temperature;Right Front Suspension Cylinder;Right Rear Brake Temperature;Right Rear Suspension Cylinder;Shift Payload Total;Step;Suspension Delta Front Cylinders;Suspension Delta Rear Cylinders;System Voltage;Truck Code
Truck 109;8/22/2021 5:02:52.438 PM;65.37096;7.005252;193.0387;0;0;36.97853;0;90.90697;329.9494;91.3992;450.9877;1893.409;4.496153;43.80655;32.98699;41.66435;;485.1797;75.38216;2964.414;75.03234;2850.936;;Truck 109;Tory Brouwer;203;Hauling;1;338;338;456.1267;75.12981;2922.644;73.90781;2762.112;2701.6787109375;263;26.65763;25.1615;0;109
Truck 109;8/22/2021 5:03:52.438 PM;64.50811;6.917832;192.8557;0;0;40.02447;0;91.50423;328.1054;72.46375;449.2137;1899.698;0;43.8884;32.8098;48.39154;;498.6517;75.45338;2999.311;74.68609;2776.267;;Truck 109;Tory Brouwer;203;Queued;1;338;338;454.184;75.26523;2953.839;76.86761;2671.085;2706.16748046875;263;29.43947;21.81405;0;109
Truck 109;8/22/2021 5:04:52.438 PM;64.73547;6.930159;192.9556;0;0;43.07041;0;91.18636;323.0717;55.20663;448.3364;1883.79;2.58741;43.97026;32.63261;55.11873;;511.0411;74.61485;2979.826;75.05853;2785.896;;Truck 109;Tory Brouwer;20.9;Emptying;1;338;338;454.0854;75.28781;2902.669;76.14797;2694.203;2710.65649414063;263;32.22131;18.4666;0;109
Truck 109;8/22/2021 5:05:52.438 PM;64.98645;7.070655;190.4863;0;0;46.11635;0;90.4332;322.8763;51.04753;449.984;1933.715;16.94397;44.05212;32.45542;61.84592;;502.2741;74.82471;2999.456;75.90468;2703.76;;Truck 109;Tory Brouwer;19.7;Travelling;1;338;338;450.3706;74.15039;2964.556;76.2123;2718.385;2715.14526367188;263;35.00315;15.11915;0;109
Truck 109;8/22/2021 5:06:52.438 PM;64.70985;7.124099;186.3478;0;0;49.16229;0;89.22738;326.1351;62.73868;439.2307;1904.096;17.1305;44.13398;32.27823;68.57311;;496.2572;74.78213;3006.726;75.18342;2746.277;;Truck 109;Tory Brouwer;19.7;Travelling;1;338;338;448.5299;74.79792;2955.162;76.82877;2767.31;2719.63427734375;263;46.50409;10.07309;0;109
Truck 109;8/22/2021 5:07:52.438 PM;63.85683;7.127605;187.92;0;0;52.20823;0;88.1179;327.0008;82.54361;440.2769;1908.341;18.40795;44.21584;32.10104;75.3003;;493.2354;74.07157;2882.982;74.49867;2731.185;;Truck 109;Tory Brouwer;19.7;Travelling;1;338;338;449.5671;74.85933;2969.522;74.98264;2724.735;2724.123046875;263;98.94872;21.48005;0;109
Truck 109;8/22/2021 5:08:52.438 PM;63.62136;6.957837;190.5476;0;0;55.25417;0;88.44881;335.1631;97.35664;442.9469;1921.282;15.08032;44.2977;31.92385;82.02749;;499.8031;73.9725;2972.245;73.69684;2791.912;;Truck 109;Tory Brouwer;19.7;Travelling;1;338;338;449.6565;75.54398;3035.258;75.69299;2776.815;2728.61206054688;263;72.24352;11.67911;0;109
Truck 109;8/22/2021 5:09:52.438 PM;64.23808;6.868832;192.2922;0;0;60.38996;0;88.98653;338.7544;97.37545;437.2695;1908.914;19.62639;44.37955;31.74666;88.75468;;509.9296;74.46552;3020.126;73.91469;2777.576;;Truck 109;Tory Brouwer;19.5;Travelling;1;338;338;449.7458;76.57064;3072.739;75.85455;2752.484;2733.10083007813;263;38.53164;23.78666;0;109
Truck 109;8/22/2021 5:10:52.438 PM;64.61187;6.895325;193.546;0;0;53.60979;0;89.21718;331.6077;82.58757;441.6539;1931.13;14.66993;44.42555;37.92302;26.97856;;499.5535;74.9044;3028.386;73.83385;2769.87;;Truck 109;Tory Brouwer;19.6;Travelling;1;338;338;454.0711;75.81658;3043.979;75.37337;2734.505;2737.58984375;263;13.78487;40.51342;0;109
Truck 109;8/22/2021 5:11:52.438 PM;65.36111;6.959307;193.192;0;0;49.12115;0;87.70956;329.5739;62.77872;445.0504;1935.769;16.73259;44.46638;36.96662;32.1594;;497.269;74.6712;2979.736;73.94041;2844.348;;Truck 109;Tory Brouwer;19.6;Travelling;1;338;338;453.0395;75.54579;3047.068;74.63977;2734.357;2742.07861328125;263;72.06561;82.68416;0;109
Truck 109;8/22/2021 5:12:52.438 PM;65.26039;6.958317;192.8838;0;0;44.63252;0;89.24491;325.8513;51.05714;446.6721;1916.262;14.91031;44.50721;36.01022;37.34025;;492.5668;74.44301;2962.533;74.19707;2802.512;;Truck 109;Tory Brouwer;20.4;Travelling;1;338;338;444.5269;74.72004;3055.517;74.36488;2746.402;2746.56762695313;263;103.5642;56.81482;0;109
Truck 109;8/22/2021 5:13:52.438 PM;66.16165;6.953933;192.5032;0;0;40.14389;0;89.1134;325.875;55.17946;448.1172;1908.676;15.11591;44.54803;35.05381;42.5211;;482.8719;73.33765;3002.146;72.32471;2828.815;;Truck 109;Tory Brouwer;20.7;Travelling;1;338;338;444.3896;75.28392;3100.251;73.68519;2770.434;2751.05639648438;263;89.46502;60.4496;0;109
Truck 109;8/22/2021 5:14:52.438 PM;65.57968;7.04286;188.2915;0;0;35.65525;0;89.83407;329.2359;72.41778;432.8961;1917.331;20.12095;44.58886;34.09741;47.70195;;490.0956;72.33211;3001.581;72.03609;2867.543;;Truck 109;Tory Brouwer;20;Travelling;1;338;338;451.2388;75.55694;3015.292;73.12077;2779.916;2755.54541015625;263;23.30384;95.32927;0;109
Truck 109;8/22/2021 5:15:52.438 PM;65.32952;7.108819;189.0151;0;0;31.16662;0;89.39652;328.0773;91.36485;435.1682;1960.339;16.95022;44.62969;33.141;52.88279;;491.805;75.59939;3042.045;73.73622;2861.188;;Truck 109;Tory Brouwer;19.6;Travelling;1;338;338;447.975;75.38887;3031.78;73.94521;2770.922;2760.0341796875;263;3.246381;95.72991;0;109
Truck 109;8/22/2021 5:16:52.438 PM;65.27496;7.161304;190.3441;0;0;28.75122;0;90.77264;325.1449;99.48268;440.7873;1945.336;20.02744;44.67052;32.1846;58.06364;;480.3381;74.5655;3010.521;76.84328;2846.18;;Truck 109;Tory Brouwer;20.3;Travelling;1;338;338;451.4911;75.17657;3033.286;73.65821;2720.183;2764.52319335938;263;23.7981;127.8476;0;109
Truck 109;8/22/2021 5:17:52.438 PM;65.67438;7.036364;189.4569;0;0;29.53476;0;89.24494;329.4907;91.39941;449.9043;1968.028;16.95022;44.71135;31.22819;63.24449;;489.125;74.72028;3014.862;76.54685;2842.814;;Truck 109;Tory Brouwer;19.5;Travelling;1;338;338;456.8567;74.85213;3012.351;75.15018;2768.394;2769.01196289063;263;14.74525;87.22775;0;109
Truck 109;8/22/2021 5:18:52.438 PM;64.57131;7.065028;189.4087;0;0;26.99464;0;89.11079;328.5782;72.46402;462.4024;1932.958;20.52501;44.75217;30.27179;68.42533;;490.8893;74.67336;2922.309;75.30411;2825.147;;Truck 109;Tory Brouwer;19.7;Travelling;1;338;338;452.3496;76.58904;3003.956;74.89371;2757.661;2773.5009765625;263;65.52165;67.72346;0;109
Truck 109;8/22/2021 5:19:52.438 PM;65.14137;7.048718;185.8294;0;0;24.45452;0;89.24451;324.4847;55.20679;465.9669;1954.882;17.28038;44.793;29.31539;73.60618;;491.8004;73.40862;2948.139;74.79327;2860.762;;Truck 109;Tory Brouwer;19.5;Travelling;1;338;338;451.1883;75.78152;3011.083;76.98662;2704.19;2777.98974609375;263;64.01778;179.4771;0;109
Truck 109;8/22/2021 5:20:52.438 PM;63.92856;6.927749;184.5936;0;0;21.9144;0;89.46076;323.7309;51.04747;464.7031;1927.95;0;44.39981;33.93095;35.709;;488.1554;74.33167;2926.526;74.97134;2915.319;;Truck 109;Tory Brouwer;20;Waiting;1;338;338;450.9371;75.08026;3016.808;76.52549;2661.494;2782.47875976563;263;71.22744;183.1557;0;109
Truck 109;8/22/2021 5:21:52.438 PM;64.46207;6.759064;188.4883;0;0;19.37428;0;89.0305;324.5451;62.73845;458.0242;1901.151;15.12127;43.94402;33.13686;38.13473;;479.0235;77.12133;3010.436;75.30901;2883.717;;Truck 109;Tory Brouwer;19.8;Waiting;1;338;338;450.3886;72.9483;3018.772;75.11922;2728.197;2786.96752929688;263;80.97517;168.6165;0;109
Truck 109;8/22/2021 5:22:52.438 PM;65.21547;6.866954;188.9633;0;0;16.83417;0;88.33588;325.8951;82.54335;461.5967;1905.57;0;43.48824;32.34277;40.56046;;469.8;76.58322;2971.998;74.23278;2911.577;;Truck 109;Tory Brouwer;20.7;Waiting;1;338;338;455.478;73.03763;3009.317;73.09403;2756.548;2791.45654296875;263;90.7229;154.0773;0;109
Truck 109;8/22/2021 5:23:52.438 PM;65.22141;7.012012;186.0365;0;0;14.29405;0;88.4325;325.4179;97.35653;463.5317;1890.258;5.79351;43.03245;31.54868;42.98618;;474.3897;74.8932;2987.065;75.33745;2890.126;;Truck 109;Tory Brouwer;20.4;Loading;1;338;338;457.4855;75.01244;3088.299;74.11172;2771.048;2795.9453125;263;100.4706;139.538;0;109
Truck 109;8/22/2021 5:24:52.438 PM;64.81065;7.091482;186.2315;0;0;25.57571;0;88.15289;323.1772;97.37556;461.0405;1856.886;5.880307;42.57667;30.75459;45.41191;;481.9394;75.84064;3004.954;75.79482;2847.167;;Truck 109;Tory Brouwer;202;Loading;1;339;339;456.1888;76.49605;3059.765;75.66791;2743.623;2800.43432617188;263;110.2184;124.9988;0;109
Truck 109;8/22/2021 5:25:52.438 PM;65.43418;7.01358;187.5336;0;0;29.1696;0;90.2729;327.9373;82.58784;453.4182;1881.461;15.07529;42.12088;29.9605;47.83764;;495.2861;75.45686;2977.088;74.34468;2838.278;;Truck 109;Tory Brouwer;202;Hauling;1;339;339;446.8457;75.77956;3039.399;76.11039;2689.366;2804.806640625;263;119.9661;110.4596;0;109
Truck 109;8/22/2021 5:26:52.438 PM;64.61348;7.070401;188.9801;0;0;30.92381;0;90.74039;324.2212;62.77895;452.2246;1899.929;0;41.6651;29.16641;50.26336;;498.0371;75.20277;3008.602;73.50074;2827.541;;Truck 109;Tory Brouwer;202;Hauling;1;339;339;444.9002;75.90415;3013.529;75.44852;2711.86;2809.162109375;263;129.7138;95.92034;0;109
Truck 109;8/22/2021 5:27:52.438 PM;65.21041;7.098013;190.0341;0;0;32.67803;0;90.95232;325.8609;51.0572;458.1003;1872.52;0;41.20931;28.37232;52.68909;;493.8563;75.5071;3015.402;74.83605;2827.098;;Truck 109;Tory Brouwer;202;Hauling;1;339;339;451.6902;76.8521;3132.321;75.21751;2723.985;2813.51782226563;263;139.4615;81.38111;0;109
Truck 109;8/22/2021 5:28:52.438 PM;65.13502;7.054893;189.6215;0;0;34.43224;0;92.08478;331.017;55.1793;452.6966;1937.393;2.61576;40.75353;27.57823;55.11481;;486.2468;74.98783;3029.974;75.95915;2809.121;;Truck 109;Tory Brouwer;19.5;Hauling;1;339;339;453.8061;75.7769;3087.948;75.4546;2737.394;2817.87329101563;263;149.2093;66.84187;0;109
Truck 109;8/22/2021 5:29:52.438 PM;65.2127;7.037783;189.5961;0;0;36.18646;0;90.09779;334.9709;72.41751;450.0018;1906.329;18.00519;40.29774;26.78415;57.54054;;489.2073;73.07627;2934.925;74.53375;2815.17;;Truck 109;Tory Brouwer;19.7;Hauling;1;339;339;460.9892;75.15334;3090.52;75.33689;2758.531;2822.22875976563;263;158.957;52.30264;0;109
Truck 109;8/22/2021 5:30:52.438 PM;64.56009;6.948062;189.2422;0;0;37.94068;0;89.0061;330.226;91.36465;447.6575;1884.305;14.68892;40.17038;38.48278;59.46907;;487.1904;75.18912;2971.354;74.49559;2801.835;;Truck 109;Tory Brouwer;19.4;Hauling;1;339;339;448.7045;74.99279;3056.255;74.47124;2700.626;2826.58447265625;263;105.8767;96.18938;0;109
Truck 109;8/22/2021 5:31:52.438 PM;65.83526;6.934505;189.6585;0;0;39.06847;0;89.48653;325.0427;99.48268;449.2813;1833.136;17.77957;40.09038;42.0155;59.1357;;485.5981;75.75035;2991.395;75.82767;2763.442;;Truck 109;Tory Brouwer;19.7;Hauling;1;339;339;446.7188;75.0588;3114.828;73.39218;2688.604;2830.93994140625;263;109.8089;76.34199;0;109
Truck 109;8/22/2021 5:32:52.438 PM;66.32079;7.18078;189.8251;0;0;40.88766;0;91.98101;328.8873;91.3996;446.9413;1790.232;14.87463;40.01038;45.54822;58.80234;;488.6769;75.75501;3055.943;78.46298;2778.261;;Truck 109;Tory Brouwer;20;Hauling;1;339;339;446.8879;74.80932;3075.723;74.14375;2733.087;2835.29541015625;263;40.73092;55.60896;0;109
Truck 109;8/22/2021 5:33:52.438 PM;65.92973;7.201182;188.3505;0;0;40.80901;0;91.06342;332.4916;72.46429;455.4468;1796.818;19.8884;39.93037;49.08094;58.46898;;489.472;74.68155;2987.72;76.27355;2828.179;;Truck 109;Tory Brouwer;20;Hauling;1;339;339;456.4461;75.45595;3073.47;73.80156;2733.698;2839.65112304688;263;88.7625;96.25384;0;109
Truck 109;8/22/2021 5:34:52.438 PM;65.77921;7.074613;188.9115;0;0;40.73035;0;90.69013;329.1236;55.20695;451.2223;1847.441;20.38013;39.85037;52.61366;58.13561;;488.6719;74.70659;2977.894;75.31146;2804.35;;Truck 109;Tory Brouwer;20;Hauling;1;339;339;455.9736;74.23701;3048.82;75.24358;2675.332;2844.00659179688;263;70.9357;127.4713;0;109
Truck 109;8/22/2021 5:35:52.438 PM;64.45953;6.951531;188.5406;0;0;40.6517;0;89.84828;327.6663;51.04742;443.9796;1851.923;15.19724;39.77037;56.14637;57.80225;;497.5402;74.97327;2995.55;73.26911;2791.418;;Truck 109;Tory Brouwer;19.6;Hauling;1;339;339;454.2596;73.82;3089.459;73.54176;2694.774;2848.36206054688;263;79.72433;97.09187;0;109
Truck 109;8/22/2021 5:36:52.438 PM;63.83725;6.866395;185.3357;0;0;40.57304;0;91.4685;331.8366;62.73822;456.2072;1879.882;20.17981;39.69036;59.67909;57.46889;;492.0087;75.05576;3017.983;74.40112;2795.103;;Truck 109;Tory Brouwer;19.3;Hauling;1;339;339;459.6575;75.55065;3004.648;73.71489;2730.056;2852.7177734375;263;16.8448;62.38643;0;109
Truck 109;8/22/2021 5:37:52.438 PM;64.61826;6.752278;187.5708;0;0;40.49438;0;91.56383;324.6625;82.5431;455.9661;1915.386;15.05845;39.61036;63.21181;57.13552;;493.853;75.1647;2972.01;73.13784;2815.4;;Truck 109;Tory Brouwer;18.6;Hauling;1;339;339;455.1464;76.00571;3019.745;75.30125;2744.511;2857.0732421875;263;37.62416;78.7;0;109
Truck 109;8/22/2021 5:38:52.438 PM;65.7334;6.889098;188.9252;0;0;40.41573;0;92.41379;327.7951;97.35642;443.6203;1897.667;15.17026;39.53036;66.74453;56.80216;;493.189;74.93321;3040.05;71.62608;2765.793;;Truck 109;Tory Brouwer;20;Hauling;1;339;339;453.065;75.65279;3033.745;74.22071;2730.638;2861.4287109375;263;17.85004;49.67187;0;109
Truck 109;8/22/2021 5:39:52.438 PM;65.94822;7.015179;187.101;0;0;37.18231;0;91.96745;332.114;97.37567;444.1525;1894.632;18.763;39.45036;70.27724;56.4688;;490.6747;74.09834;3031.032;72.12249;2733.403;;Truck 109;Tory Brouwer;19.4;Hauling;1;339;339;453.4923;75.6105;2997.656;73.52598;2810.864;2865.78442382813;263;26.32663;89.02154;0;109
Truck 109;8/22/2021 5:40:52.438 PM;64.51083;7.120132;185.136;0;0;35.78516;0;90.89373;327.8842;82.58809;450.9797;1909.509;17.21453;39.42622;42.92962;89.68906;;497.2791;74.36122;3009.825;74.61975;2709.534;;Truck 109;Tory Brouwer;19.4;Hauling;1;339;339;456.6057;74.20277;2994.376;74.23318;2798.467;2870.13989257813;263;24.74649;77.24618;0;109
Truck 109;8/22/2021 5:41:52.438 PM;64.57025;7.067916;185.8541;0;0;39.72172;0;91.07877;321.4863;62.77918;448.5344;1909.958;18.29654;39.41014;43.75891;92.67502;;481.255;74.44328;3010.924;75.09027;2756.407;;Truck 109;Tory Brouwer;21;Hauling;1;339;339;455.61;74.39464;2996.948;74.87424;2797.727;2874.49560546875;263;17.5386;47.82482;0;109
Truck 109;8/22/2021 5:42:52.438 PM;65.79656;7.035486;187.9469;0;0;43.65827;0;89.96288;319.3515;51.05725;448.1382;1926.213;17.9643;39.39406;44.58821;95.66097;;487.3639;74.60269;3005.568;74.30738;2761.377;;Truck 109;Tory Brouwer;20.9;Hauling;1;339;339;446.6178;74.83918;3046.652;74.26357;2877.062;2878.85107421875;263;54.15804;119.2692;0;109
Truck 109;8/22/2021 5:43:52.438 PM;65.89975;7.018588;188.6333;0;0;47.59483;0;89.799;322.0229;55.17914;449.4507;1922.165;19.95136;39.37798;45.4175;98.64693;;497.5082;75.34235;3026.538;73.55918;2803.187;;Truck 109;Tory Brouwer;20.2;Hauling;1;339;339;428.2492;74.56207;3095.392;74.64237;2852.518;2883.20654296875;263;59.27523;50.29589;0;109
Truck 109;8/22/2021 5:44:52.438 PM;67.0766;7.007316;187.5272;0;0;51.53138;0;90.22334;326.313;72.41724;439.0464;1929.22;0;39.3619;46.2468;101.6329;;495.7211;75.51208;3023.752;74.07417;2827.884;;Truck 109;Tory Brouwer;20.7;Hauling;1;339;339;434.7246;73.31152;3099.168;73.63049;2824.536;2887.56225585938;263;61.88379;39.47093;0;109
Truck 109;8/22/2021 5:45:52.438 PM;65.61004;7.00022;186.539;0;0;55.46794;0;89.50307;326.5615;91.36445;437.4075;1888.909;5.822491;39.34582;47.07609;104.6188;;491.4775;75.59771;2945.383;71.60148;2778.398;;Truck 109;Tory Brouwer;19.9;Hauling;1;339;339;442.4089;73.39807;3070.376;74.25546;2721.023;2891.91772460938;263;64.91862;40.25784;0;109
Truck 109;8/22/2021 5:46:52.438 PM;66.20417;6.953899;188.9423;0;0;53.61011;0;88.11833;327.6071;99.48268;443.8195;1884.09;0;39.32974;47.90538;107.6048;;501.8928;75.63657;2973.333;72.83262;2806.047;;Truck 109;Tory Brouwer;19.5;Hauling;1;339;339;448.2827;73.88628;3045.443;73.8362;2797.831;2896.27319335938;263;67.95345;41.04475;0;109
Truck 109;8/22/2021 5:47:52.438 PM;64.02071;7.041678;192.3585;0;0;46.51561;0;87.77888;327.862;91.3998;445.21;1900.527;0;39.31366;48.73467;110.5907;;492.1953;75.78893;2968.344;74.29784;2741.843;;Truck 109;Tory Brouwer;20;Queued;1;339;339;449.9094;75.03123;3089.387;74.36636;2706.831;2900.62890625;263;70.98828;41.83165;0;109
Truck 109;8/22/2021 5:48:52.438 PM;62.95496;7.023686;190.161;0;0;44.93141;0;90.71807;322.3592;72.46455;444.8198;1912.619;0;39.29758;49.56396;113.5767;;491.3334;75.41042;2990.099;74.67567;2728.449;;Truck 109;Tory Brouwer;20.2;Emptying;1;340;340;451.8824;75.99612;3064.054;73.11655;2713.957;2904.984375;263;74.02311;42.61856;0;109
Truck 109;8/22/2021 5:49:52.438 PM;63.79218;7.01756;190.999;0;0;43.34721;0;90.74867;329.4154;55.20711;445.5433;1909.836;20.1416;39.2815;50.39326;116.5627;;490.8597;75.33903;2996.055;74.42265;2725.763;;Truck 109;Tory Brouwer;19.1;Travelling;1;340;340;451.019;76.90799;3066.872;72.59544;2741.623;2909.33984375;263;77.05794;43.40546;0;109
Truck 109;8/22/2021 5:50:52.438 PM;62.88198;7.017142;194.9417;0;0;41.763;0;89.4696;334.0699;51.04736;444.4533;1906.29;15.0537;39.26542;70.67442;56.60432;;483.5406;75.89211;3009.113;74.63768;2687.239;;Truck 109;Tory Brouwer;19.5;Travelling;1;340;340;449.5499;76.01713;2995.193;76.18588;2770.531;2913.69555664063;263;23.33685;74.35229;0;109
Truck 109;8/22/2021 5:51:52.438 PM;63.70179;7.1687;196.9154;0;0;40.17879;0;87.05309;327.5261;62.73798;444.2427;1888.949;15.37462;39.24934;69.20444;59.65704;;467.6794;77.18336;2996.536;75.19968;2732.896;;Truck 109;Tory Brouwer;20.5;Travelling;1;340;340;447.9499;75.33039;3010.344;75.16682;2763.968;2918.05102539063;263;10.28255;36.7821;0;109
Truck 109;8/22/2021 5:52:52.438 PM;65.63696;7.245537;190.9744;0;0;38.59459;0;88.25195;326.3948;82.54284;449.3623;1880.648;17.46683;39.23326;67.73448;62.70976;;475.9245;77.05395;2977.859;76.04531;2787.352;;Truck 109;Tory Brouwer;20.7;Travelling;1;340;340;441.768;75.49375;3028.84;75.28755;2764.18;2922.40649414063;263;56.06793;19.28129;0;109
Truck 109;8/22/2021 5:53:52.438 PM;66.51167;7.049767;190.8366;0;0;37.01038;0;89.42141;323.5776;97.35632;445.5382;1895.647;20.41433;39.21718;66.26451;65.76248;;484.5175;76.69771;3014.177;75.41911;2786.768;;Truck 109;Tory Brouwer;19.5;Travelling;1;340;340;450.161;73.63847;3039.744;75.48396;2773.874;2926.76220703125;263;34.14052;10.55149;0;109
Truck 109;8/22/2021 5:54:52.438 PM;66.33757;7.09584;187.7853;0;0;43.04844;0;89.80756;322.6207;97.37578;457.9395;1958.335;17.02686;39.2011;64.79455;68.8152;;500.0084;74.67002;3000.187;74.91838;2782.556;;Truck 109;Tory Brouwer;19.5;Travelling;1;340;340;457.1524;74.33053;3051.328;74.73657;2804.481;2931.11767578125;263;48.28827;28.40444;0;109
Truck 109;8/22/2021 5:55:52.438 PM;64.53937;6.929162;193.2498;0;0;39.33892;0;90.39445;325.6259;82.58834;448.4979;1911.167;16.93421;39.18502;63.32458;71.86792;;496.5068;75.32687;3054.877;75.82226;2751.949;;Truck 109;Tory Brouwer;19.7;Travelling;1;340;340;459.8601;74.60608;3033.582;74.63049;2786.944;2935.47338867188;263;52.9304;28.9381;0;109
Truck 109;8/22/2021 5:56:52.438 PM;64.32928;7.008186;191.9634;0;0;38.44947;0;89.18989;326.4303;62.77942;453.5982;1908.442;20.00852;39.16894;61.85461;74.92064;;484.7919;75.19054;3051.111;76.8037;2841.318;;Truck 109;Tory Brouwer;20.7;Travelling;1;340;340;452.0217;74.71909;3014.533;73.77619;2759.758;2939.82885742188;263;30.62568;92.82284;0;109
Truck 109;8/22/2021 5:57:52.438 PM;64.71192;7.04852;191.3115;0;0;37.56002;0;88.59041;320.3192;51.05731;450.723;1842.052;18.40153;39.15286;60.38465;77.97336;;473.998;74.35068;2961.727;75.52028;2809.929;;Truck 109;Tory Brouwer;19.6;Travelling;1;340;340;450.3844;75.35268;2990.733;73.29969;2726.256;2944.18432617188;263;40.65595;79.455;0;109
Truck 109;8/22/2021 5:58:52.438 PM;64.83225;6.896123;191.6267;0;0;36.67057;0;92.07345;325.9267;55.17899;448.6812;1859.14;20.18721;39.13678;58.91468;81.02608;;471.5021;74.61757;2968.937;75.61392;2829.965;;Truck 109;Tory Brouwer;19.8;Travelling;1;340;340;444.1209;76.22832;3030.185;73.76405;2762.6;2948.5400390625;263;57.95033;66.62843;0;109
Truck 109;8/22/2021 5:59:52.438 PM;64.71752;7.049268;189.4752;0;0;35.78112;0;90.08204;326.7582;72.41697;445.5778;1867.52;18.16452;39.1207;57.44471;84.0788;;480.6979;74.76203;3044.033;75.25551;2844.193;;Truck 109;Tory Brouwer;19.4;Travelling;1;340;340;456.8286;74.70142;3023.863;72.811;2764.746;2952.8955078125;263;39.33402;76.51269;0;109
Truck 109;8/22/2021 6:00:52.438 PM;63.67255;7.09739;186.2228;0;0;34.89167;0;89.51186;323.1918;91.36425;446.4922;1874.966;20.06086;39.008;74.33263;51.36208;;484.9158;75.03595;3038.769;73.5848;2794.895;;Truck 109;Tory Brouwer;19.7;Travelling;1;340;340;461.4214;75.40023;3017.389;72.83655;2766.892;2957.2509765625;263;14.34813;37.95434;0;109
Truck 109;8/22/2021 6:01:52.438 PM;64.41048;7.023304;192.4845;0;0;34.27554;0;89.14223;328.4646;99.48268;447.6665;1847.397;17.45111;38.88137;74.58964;51.33316;;487.3366;75.29749;3030.134;74.96257;2797.479;;Truck 109;Tory Brouwer;20.9;Travelling;1;340;340;452.4299;74.13591;3046.355;72.19874;2780.801;2961.60668945313;263;4.119277;17.68161;0;109
Truck 109;8/22/2021 6:02:52.438 PM;64.66895;7.001993;188.923;0;0;44.1376;0;88.79546;320.9267;91.4;446.8286;1811.829;20.32342;38.75474;74.84665;51.30425;;495.985;76.0976;2997.409;75.52685;2803.64;;Truck 109;Tory Brouwer;20.8;Travelling;1;340;340;450.8043;72.65044;2987.355;74.46486;2787.757;2965.96215820313;263;22.31898;19.62731;0;109
Truck 109;8/22/2021 6:03:52.438 PM;64.73481;7.090826;184.8394;0;0;42.53025;0;89.06477;320.3191;72.46482;450.9099;1847.441;16.91948;38.62811;75.10366;51.27534;;499.1814;74.20062;3011.554;75.42869;2915.667;;Truck 109;Tory Brouwer;20.1;Travelling;1;340;340;449.9637;73.14832;2964.643;73.55499;2789.016;2970.31762695313;263;55.08109;129.4736;0;109
Truck 109;8/22/2021 6:04:52.438 PM;64.3207;7.101227;182.086;0;0;40.92291;0;88.79321;322.4827;55.20726;456.4333;1849.761;9.188432;38.50148;75.36067;51.24643;;502.1088;73.65604;3025.823;75.12984;2897.139;;Truck 109;Tory Brouwer;19.8;Waiting;1;340;340;450.9233;73.45583;2997.496;73.86749;2768.003;2974.67333984375;263;55.37306;133.652;0;109
Truck 109;8/22/2021 6:05:52.438 PM;65.06685;6.971237;186.6197;0;0;39.31557;0;89.57562;326.9475;51.04731;448.9554;1877.862;0;38.37485;75.61768;51.21751;;496.2065;73.73792;2993.048;74.78793;2876.745;;Truck 109;Tory Brouwer;19.8;Waiting;1;340;340;452.5522;74.48685;2968.577;74.35626;2758.769;2979.02880859375;263;50.75854;120.4038;0;109
Truck 109;8/22/2021 6:06:52.438 PM;65.38795;7.107514;191.8587;0;0;37.70823;0;91.83473;326.7566;62.73775;451.8567;1864.61;9.31185;38.24822;75.87469;51.1886;;493.7194;75.40873;2996.6;75.95099;2846.412;;Truck 109;Tory Brouwer;19.3;Waiting;1;340;340;464.0308;74.88383;3032.433;74.81991;2741.547;2983.38427734375;263;46.14401;107.1556;0;109
Truck 109;8/22/2021 6:07:52.438 PM;64.39558;7.156133;190.9028;0;0;36.10088;0;91.02132;329.2129;82.54258;444.6065;1882.699;15.41883;38.12159;76.13171;51.15969;;494.9904;76.5751;3030.346;75.2287;2856.434;;Truck 109;Tory Brouwer;196;Loading;1;341;341;448.0995;74.84617;3027.685;74.59317;2728.282;2987.73999023438;263;41.52948;93.90741;0;109
Truck 109;8/22/2021 6:08:52.438 PM;64.79144;7.06346;194.0929;0;0;34.49354;0;90.66431;324.6895;97.35621;442.8888;1895.233;9.366563;37.99495;76.38871;51.13078;;485.9072;75.13712;3033.292;75.32096;2819.716;;Truck 109;Tory Brouwer;196;Loading;1;341;341;446.6924;73.94753;3008.778;74.80437;2737.876;2992.09545898438;263;36.91496;80.65922;0;109
Truck 109;8/22/2021 6:09:52.438 PM;65.29567;7.010617;189.2862;0;0;45.401;0;91.69495;325.3137;97.37589;455.1937;1836.806;15.23688;37.86832;76.64572;51.10186;;478.4232;74.72092;3044.585;75.30565;2794.286;;Truck 109;Tory Brouwer;196;Hauling;1;341;341;432.9277;73.1021;3045.341;74.73686;2725.996;2996.451171875;263;32.30043;67.41102;0;109
